Time,Mfa_modbus,AirCon,CO2ra_Multi Trend Log List_343 14122018_CO2R_Trend_5m,CO2sa_Multi Trend Log List_344 14122018_CO2S_Trend_5m,FanSpeed_Multi Trend Log List_381 14122018_VSD_FAN,FanPower,PumpStatus_Multi Trend Log List_363 14122018_LT3 Mixing Pump VSD FeedBack,PumpPower,Msa_Multi Trend Log List_304 14122018_Msa_Modbus,Qmain_Multi Trend Log List_348 14122018_BTU Meter AHU-RC,Qpre_Multi Trend Log List_353 14122018_BTU Meter Precooling Unit-RC,RHoa_Multi Trend Log List_339 14122018_OutDoor_RH,RHra_Multi Trend Log List_367 14122018_LT3 Return Air RH,Tglobe_Multi Trend Log List_338 14122018_GlobeTemp,Toa_Multi Trend Log List_340 14122018_OutDoor_Temperature,Tra_Multi Trend Log List_368 14122018_LT3 Return Air Temp,ValPos_main1_Multi Trend Log List_331 14122018_ValvePos_main_return,ValPos_main2_Multi Trend Log List_332 14122018_ValvePos_main_supply,ValPos_main3_Multi Trend Log List_333 14122018_ValvePos_old,Vz_Multi Trend Log List_337 14122018_AirSpeed,RHz,Tz,Vz,Trad
2019-04-04 05:14:55.365,70.2,0,530.13,457.88,0.0,0.0,0.34,0.0,309.92,0.0,0,76.83,75.09,2821.88,26.53,26.13,92.71,80.89,0.83,9.97,75.09,26.13,0.09970000000000001,28.2188
2019-04-04 05:19:55.360,70.2,0,530.75,460.63,0.0,0.0,0.34,0.0,309.92,0.0,0,77.04,75.03,2821.88,26.53,26.13,92.65,80.85,1.89,9.97,75.03,26.13,0.09970000000000001,28.2188
2019-04-04 05:24:55.355,70.2,0,530.75,466.25,0.0,0.0,0.34,0.0,309.92,0.0,0,76.86,75.31,2821.88,26.56,26.13,92.71,80.89,1.4,9.97,75.31,26.13,0.09970000000000001,28.2188
2019-04-04 05:29:55.350,70.2,0,528.0,457.88,0.0,0.0,0.34,0.0,309.92,0.0,0,76.2,75.44,2821.88,26.69,26.13,92.71,80.89,3.32,9.97,75.44,26.13,0.09970000000000001,28.2188
2019-04-04 05:34:55.345,70.2,0,528.63,462.75,0.0,0.0,0.34,0.0,309.92,0.0,0,75.64,75.38,2821.88,26.69,26.13,92.71,80.89,3.16,9.97,75.38,26.13,0.09970000000000001,28.2188
2019-04-04 05:39:55.340,70.2,0,525.88,455.0,0.0,0.0,0.34,0.0,309.92,0.0,0,76.02,75.31,2825.0,26.74,26.13,92.71,80.81,1.0,9.97,75.31,26.13,0.09970000000000001,28.25
2019-04-04 05:44:55.335,70.2,0,525.88,458.5,0.0,0.0,0.34,0.0,309.92,0.0,0,76.34,75.34,2825.0,26.69,26.13,92.71,80.89,3.4,9.97,75.34,26.13,0.09970000000000001,28.25
2019-04-04 05:49:55.330,91.26,0,523.13,457.88,0.0,0.0,0.34,0.0,309.92,0.0,0,76.48,75.2,2821.88,26.69,26.13,92.67,80.89,0.64,9.97,75.2,26.13,0.09970000000000001,28.2188
2019-04-04 05:54:55.325,70.2,0,523.13,455.0,0.0,0.0,0.34,0.0,309.92,0.0,0,76.76,74.88,2825.0,26.61,26.13,92.67,80.91,1.32,9.97,74.88,26.13,0.09970000000000001,28.25
2019-04-04 05:59:55.320,91.26,0,523.13,455.0,0.0,0.0,0.34,0.0,309.92,0.0,0,77.21,75.03,2825.0,26.48,26.13,92.67,80.89,3.43,9.97,75.03,26.13,0.09970000000000001,28.25
2019-04-04 06:04:55.315,70.2,0,523.13,455.0,0.0,0.0,0.34,0.0,309.92,0.0,0,77.81,75.06,2825.0,26.44,26.13,92.71,80.21,1.91,9.97,75.06,26.13,0.09970000000000001,28.25
2019-04-04 06:09:55.310,70.2,0,523.13,455.0,0.0,0.0,0.34,0.0,309.92,0.0,0,78.12,75.13,2825.0,26.4,26.13,92.71,80.89,3.13,9.97,75.13,26.13,0.09970000000000001,28.25
2019-04-04 06:14:55.305,70.2,0,518.25,455.75,0.0,0.0,0.34,0.0,309.92,0.0,0,78.33,74.88,2825.0,26.35,26.13,92.67,80.69,2.89,9.97,74.88,26.13,0.09970000000000001,28.25
2019-04-04 06:19:55.300,70.2,0,520.25,453.0,0.0,0.0,0.34,0.0,309.92,0.0,0,78.37,75.06,2825.0,26.4,26.13,92.71,80.89,2.08,9.97,75.06,26.13,0.09970000000000001,28.25
2019-04-04 06:24:55.295,70.2,0,520.25,453.0,0.0,0.0,0.34,0.0,309.92,0.0,0,78.37,74.96,2825.0,26.48,26.16,92.71,80.81,1.83,9.97,74.96,26.16,0.09970000000000001,28.25
2019-04-04 06:29:55.290,70.2,0,518.25,453.0,0.0,0.0,0.34,0.0,309.92,0.0,0,78.51,75.06,2825.0,26.48,26.16,92.65,80.81,2.78,9.97,75.06,26.16,0.09970000000000001,28.25
2019-04-04 06:34:55.285,70.2,0,518.25,453.0,0.0,0.0,0.34,0.0,309.92,0.0,0,78.75,75.03,2825.0,26.44,26.16,92.67,80.89,3.16,9.97,75.03,26.16,0.09970000000000001,28.25
2019-04-04 06:39:55.280,70.2,0,518.25,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,78.86,75.16,2825.0,26.4,26.16,92.71,80.89,0.83,9.97,75.16,26.16,0.09970000000000001,28.25
2019-04-04 06:44:55.275,70.2,0,515.38,450.88,0.0,0.0,0.34,0.0,309.92,0.0,0,79.21,74.96,2825.0,26.35,26.16,92.67,80.89,0.89,9.97,74.96,26.16,0.09970000000000001,28.25
2019-04-04 06:49:55.270,70.2,0,515.38,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,79.48,75.16,2825.0,26.32,26.16,92.71,80.89,1.81,9.97,75.16,26.16,0.09970000000000001,28.25
2019-04-04 06:54:55.265,70.2,0,512.63,452.25,0.0,0.0,0.34,0.0,309.92,0.0,0,79.73,74.96,2825.0,26.32,26.16,92.71,80.89,0.62,9.97,74.96,26.16,0.09970000000000001,28.25
2019-04-04 06:59:55.260,91.26,0,510.5,450.88,0.0,0.0,0.34,0.0,309.92,0.0,0,80.14,74.74,2825.0,26.32,26.16,92.71,80.79,1.37,9.97,74.74,26.16,0.09970000000000001,28.25
2019-04-04 07:04:55.255,70.2,0,510.5,448.0,0.0,0.0,0.34,0.0,309.92,0.0,0,80.08,74.92,2825.0,26.32,26.16,92.65,80.81,2.21,9.97,74.92,26.16,0.09970000000000001,28.25
2019-04-04 07:09:55.250,70.2,0,513.25,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.18,74.92,2825.0,26.32,26.16,92.71,80.85,1.97,9.97,74.92,26.16,0.09970000000000001,28.25
2019-04-04 07:14:55.245,70.2,0,513.25,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.46,75.09,2825.0,26.32,26.16,92.71,80.89,3.32,9.97,75.09,26.16,0.09970000000000001,28.25
2019-04-04 07:19:55.240,70.2,0,513.25,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.64,75.03,2825.0,26.35,26.19,93.29,80.75,3.35,9.97,75.03,26.19,0.09970000000000001,28.25
2019-04-04 07:24:55.235,70.2,0,510.5,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.49,75.31,2828.75,26.44,26.19,92.75,80.89,3.11,9.97,75.31,26.19,0.09970000000000001,28.2875
2019-04-04 07:29:55.230,70.2,0,512.63,453.0,0.0,0.0,0.34,0.0,309.92,0.0,0,79.97,75.41,2828.75,26.61,26.19,92.31,80.89,3.35,9.97,75.41,26.19,0.09970000000000001,28.2875
2019-04-04 07:34:55.225,70.2,0,513.25,460.63,0.0,0.0,0.34,0.0,309.92,0.0,0,79.73,75.69,2825.0,26.77,26.19,92.65,80.79,1.56,9.97,75.69,26.19,0.09970000000000001,28.25
2019-04-04 07:39:55.220,70.2,0,510.5,455.75,0.0,0.0,0.34,0.0,309.92,0.0,0,79.1,75.9,2828.75,26.94,26.19,92.65,80.75,3.08,9.97,75.9,26.19,0.09970000000000001,28.2875
2019-04-04 07:44:55.215,70.2,0,507.75,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,77.94,75.9,2828.75,27.19,26.19,92.71,80.85,3.05,9.97,75.9,26.19,0.09970000000000001,28.2875
2019-04-04 07:49:55.210,70.2,0,509.75,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,77.67,75.86,2828.75,27.36,26.19,92.75,80.91,2.37,9.97,75.86,26.19,0.09970000000000001,28.2875
2019-04-04 07:54:55.205,70.2,0,510.5,450.13,0.0,0.0,0.34,0.0,309.92,0.0,0,77.46,75.79,2828.75,27.45,26.19,92.71,80.85,1.73,9.97,75.79,26.19,0.09970000000000001,28.2875
2019-04-04 07:59:55.200,70.2,0,507.75,468.25,0.0,0.0,0.34,0.0,309.92,0.0,0,76.34,76.04,2828.75,27.53,26.19,92.67,80.81,2.56,9.97,76.04,26.19,0.09970000000000001,28.2875
2019-04-04 08:04:55.195,70.2,0,505.63,460.63,0.0,0.0,0.34,0.0,309.92,0.0,0,74.88,76.18,2828.75,27.74,26.19,92.71,80.85,2.75,9.97,76.18,26.19,0.09970000000000001,28.2875
2019-04-04 08:09:55.190,70.2,0,508.38,486.38,0.0,0.0,0.34,0.0,309.92,0.0,0,74.42,76.11,2828.75,27.78,26.19,92.71,80.79,1.7,9.97,76.11,26.19,0.09970000000000001,28.2875
2019-04-04 08:14:55.185,70.2,0,505.63,488.5,0.0,0.0,0.34,0.0,309.92,0.0,0,74.35,76.32,2828.75,27.86,26.19,92.65,80.81,3.27,9.97,76.32,26.19,0.09970000000000001,28.2875
2019-04-04 08:19:55.180,70.2,0,507.75,498.25,0.0,0.0,0.34,0.0,309.92,0.0,0,75.47,76.18,2828.75,28.03,26.22,92.71,80.85,2.4,9.97,76.18,26.22,0.09970000000000001,28.2875
2019-04-04 08:24:55.175,70.2,0,502.75,455.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.97,76.25,2828.75,28.15,26.22,92.67,80.85,2.56,9.97,76.25,26.22,0.09970000000000001,28.2875
2019-04-04 08:29:55.170,70.2,0,507.75,460.63,0.0,0.0,0.34,0.0,309.92,0.0,0,75.26,76.14,2828.75,28.11,26.22,92.71,81.46,3.19,9.97,76.14,26.22,0.09970000000000001,28.2875
2019-04-04 08:34:55.165,70.2,0,505.63,476.0,0.0,0.0,0.34,0.0,309.92,0.0,0,75.4,76.28,2828.75,28.2,26.22,92.67,80.85,2.81,9.97,76.28,26.22,0.09970000000000001,28.2875
2019-04-04 08:39:55.160,70.2,0,500.0,478.0,0.0,0.0,0.34,0.0,309.92,0.0,0,75.26,76.25,2828.75,28.41,26.22,92.71,80.28,2.29,9.97,76.25,26.22,0.09970000000000001,28.2875
2019-04-04 08:44:55.155,70.2,0,497.88,511.5,0.0,0.0,0.34,0.0,309.92,0.0,0,72.68,76.36,2835.62,28.41,26.22,92.71,80.85,0.81,9.97,76.36,26.22,0.09970000000000001,28.356199999999998
2019-04-04 08:49:55.150,70.2,0,507.75,478.0,0.0,0.0,0.34,0.0,309.92,0.0,0,72.43,76.43,2842.5,28.57,26.22,92.71,80.75,3.19,9.97,76.43,26.22,0.09970000000000001,28.425
2019-04-04 08:54:55.145,91.26,0,507.75,478.0,0.0,0.0,0.34,0.0,309.92,0.0,0,75.05,76.36,2846.25,28.83,26.22,92.71,80.79,2.51,9.97,76.36,26.22,0.09970000000000001,28.4625
2019-04-04 08:59:55.140,70.2,1,494.38,465.5,45.0,5620.568999999901,0.34,0.0,309.92,9.23,0,73.69,70.54,2849.38,28.95,26.22,92.71,80.85,81.18,9.97,70.54,26.22,0.09970000000000001,28.4938
2019-04-04 09:04:55.135,3917.16,1,490.88,478.0,45.0,5620.568999999901,0.34,0.0,51555.35,45.45,0,73.69,62.95,2776.25,29.07,26.48,92.75,80.89,80.45,9.97,62.95,26.48,0.09970000000000001,27.7625
2019-04-04 09:09:55.130,3917.16,1,488.88,483.0,45.0,5620.568999999901,0.34,0.0,50841.17,42.38,0,73.41,63.54,2650.63,29.28,25.7,92.75,80.81,80.78,9.97,63.54,25.7,0.09970000000000001,26.5063
2019-04-04 09:14:55.125,3976.83,1,481.13,478.0,45.0,5620.568999999901,0.34,0.0,50349.34,44.52,0,72.95,63.61,2573.75,29.45,25.16,92.67,80.85,81.59,9.97,63.61,25.16,0.09970000000000001,25.7375
2019-04-04 09:19:55.120,4057.56,1,476.25,470.38,45.0,5620.568999999901,0.34,0.0,50989.4,43.26,0,71.42,63.44,2521.25,29.45,24.73,92.81,80.91,81.86,9.97,63.44,24.73,0.09970000000000001,25.2125
2019-04-04 09:24:55.115,3997.89,1,476.25,467.63,44.87,5608.636898416327,0.34,0.0,49446.51,42.58,0,71.03,63.44,2483.13,29.45,24.36,92.71,80.95,80.4,9.97,63.44,24.36,0.09970000000000001,24.831300000000002
2019-04-04 09:29:55.110,4075.11,1,478.38,470.38,42.88,4802.867198784137,0.34,0.0,51326.27,38.96,0,70.44,63.82,2455.0,29.41,24.13,92.67,80.79,80.56,9.97,63.82,24.13,0.09970000000000001,24.55
2019-04-04 09:34:55.105,3429.27,1,506.25,470.38,40.43,2966.151163504226,0.34,0.0,39919.69,38.62,0,72.19,63.51,2461.88,29.58,24.07,92.78,80.91,80.72,9.97,63.51,24.07,0.09970000000000001,24.6188
2019-04-04 09:39:55.100,2899.26,1,546.88,478.0,38.79,1840.9335082080215,0.34,0.0,30655.63,35.96,0,70.09,62.39,2475.62,29.45,24.07,92.75,80.79,80.7,9.97,62.39,24.07,0.09970000000000001,24.7562
2019-04-04 09:44:55.095,2446.47,1,588.13,495.5,37.59,1346.9128310878295,0.34,0.0,25683.35,33.73,0,71.66,61.03,2472.5,29.41,24.1,92.67,80.75,75.69,9.97,61.03,24.1,0.09970000000000001,24.725
2019-04-04 09:49:55.090,2327.13,1,616.13,500.38,37.31,1291.5021159520838,0.34,0.0,23426.29,30.31,0,71.49,59.66,2461.88,29.41,24.1,92.67,80.81,67.25,9.97,59.66,24.1,0.09970000000000001,24.6188
2019-04-04 09:54:55.085,2228.85,1,646.13,518.5,36.94,1215.0,0.34,0.0,21054.69,29.4,0,68.66,58.93,2472.5,29.66,24.13,92.51,80.81,48.07,9.97,58.93,24.13,0.09970000000000001,24.725
2019-04-04 09:59:55.080,2113.02,1,674.13,523.38,36.67,1215.0,0.34,0.0,21620.64,27.59,0,70.37,58.61,2479.38,29.95,24.13,92.67,80.91,29.51,9.97,58.61,24.13,0.09970000000000001,24.7938
2019-04-04 10:04:55.075,2327.13,1,697.25,536.63,36.41,1215.0,0.34,0.0,21391.56,22.96,0,69.42,58.54,2483.13,30.04,24.13,92.51,80.85,24.23,9.97,58.54,24.13,0.09970000000000001,24.831300000000002
2019-04-04 10:09:55.070,2211.3,1,730.75,549.25,36.11,1215.0,0.34,0.0,21842.98,19.8,0,68.72,58.78,2490.0,30.13,24.13,92.78,80.89,23.29,9.97,58.78,24.13,0.09970000000000001,24.9
2019-04-04 10:14:55.065,2172.69,1,756.0,564.63,34.88,1215.0,0.34,0.0,21391.56,24.08,0,68.76,58.78,2475.62,30.21,24.13,92.67,80.75,30.29,9.97,58.78,24.13,0.09970000000000001,24.7562
2019-04-04 10:19:55.060,2228.85,1,784.63,575.0,33.68,1215.0,0.34,0.0,21472.41,23.64,0,67.12,58.75,2468.75,30.04,24.1,92.67,80.95,25.75,9.97,58.75,24.1,0.09970000000000001,24.6875
2019-04-04 10:24:55.055,2134.08,1,807.0,587.63,31.82,1215.0,0.34,0.0,20340.51,27.31,0,68.41,58.71,2468.75,30.04,24.07,92.65,80.79,25.13,9.97,58.71,24.07,0.09970000000000001,24.6875
2019-04-04 10:29:55.050,2134.08,1,830.13,597.38,29.85,1215.0,0.34,0.0,21694.75,20.93,0,64.5,58.61,2472.5,30.16,24.07,92.71,80.85,24.83,9.97,58.61,24.07,0.09970000000000001,24.725
2019-04-04 10:34:55.045,2288.52,1,853.13,610.63,27.75,1215.0,0.34,0.0,20488.74,27.37,0,65.66,58.57,2458.75,30.08,24.07,92.58,80.75,25.51,9.97,58.57,24.07,0.09970000000000001,24.5875
2019-04-04 10:39:55.040,2134.08,1,865.75,623.13,25.66,1215.0,0.34,0.0,22072.05,28.67,0,66.32,58.71,2461.88,30.33,24.07,92.67,81.05,21.26,9.97,58.71,24.07,0.09970000000000001,24.6188
2019-04-04 10:44:55.035,2327.13,1,880.5,618.25,25.0,1215.0,0.34,0.0,22483.04,28.24,0,65.44,59.06,2465.63,30.63,24.1,92.71,80.79,23.58,9.97,59.06,24.1,0.09970000000000001,24.6563
2019-04-04 10:49:55.030,2270.97,1,884.0,618.25,25.0,1215.0,0.34,0.0,21054.69,22.61,0,65.13,58.93,2433.75,30.84,24.1,92.71,80.85,28.32,9.97,58.93,24.1,0.09970000000000001,24.3375
2019-04-04 10:54:55.025,2211.3,1,891.63,623.13,25.0,1215.0,0.34,0.0,21768.86,19.73,0,62.51,58.96,2496.88,30.67,24.04,92.78,80.85,23.29,9.97,58.96,24.04,0.09970000000000001,24.9688
2019-04-04 10:59:55.020,4545.45,1,896.5,626.0,25.0,1215.0,0.34,0.0,21809.29,26.07,0,64.4,58.71,2479.38,31.04,24.04,92.71,80.81,22.15,9.97,58.71,24.04,0.09970000000000001,24.7938
2019-04-04 11:04:55.015,5584.41,1,901.38,635.75,25.0,1215.0,0.34,0.0,21997.94,27.87,0,64.32,58.78,2472.5,31.0,24.02,92.65,80.47,22.77,9.97,58.78,24.02,0.09970000000000001,24.725
2019-04-04 11:09:55.010,5584.41,1,907.0,641.25,25.0,1215.0,0.34,0.0,22483.04,22.33,0,63.56,58.82,2472.5,30.88,24.02,92.75,80.85,24.21,9.97,58.82,24.02,0.09970000000000001,24.725
2019-04-04 11:14:55.005,5584.41,1,911.88,641.25,25.0,1215.0,0.34,0.0,21997.94,26.64,0,61.36,58.86,2465.63,30.5,23.99,92.75,80.58,28.29,9.97,58.86,23.99,0.09970000000000001,24.6563
2019-04-04 11:19:55.000,5584.41,1,914.75,643.38,25.0,1215.0,0.34,0.0,22597.57,23.28,0,64.54,58.93,2441.25,30.54,23.99,92.67,80.95,26.37,9.97,58.93,23.99,0.09970000000000001,24.4125
2019-04-04 11:24:54.995,5584.41,1,893.75,641.25,25.0,1215.0,0.34,0.0,21243.34,27.11,0,64.43,58.86,2413.12,31.0,23.93,92.67,80.81,27.37,9.97,58.86,23.93,0.09970000000000001,24.1312
2019-04-04 11:29:54.990,2228.85,1,886.0,651.75,25.0,1215.0,0.34,0.0,21243.34,19.39,0,63.39,59.03,2391.88,31.13,23.82,92.67,80.89,22.53,9.97,59.03,23.82,0.09970000000000001,23.9188
2019-04-04 11:34:54.985,2249.91,1,858.75,636.38,25.0,1215.0,0.34,0.0,21809.29,25.15,0,61.81,59.38,2381.87,31.38,23.73,92.71,80.85,17.01,9.97,59.38,23.73,0.09970000000000001,23.8187
2019-04-04 11:39:54.980,2249.91,1,837.75,630.88,25.0,1215.0,0.34,0.0,21391.56,19.6,0,59.57,59.63,2378.13,31.29,23.67,92.67,80.85,12.55,9.97,59.63,23.67,0.09970000000000001,23.7813
2019-04-04 11:44:54.975,2035.8,1,812.63,626.0,25.0,1215.0,0.34,0.0,21809.29,22.08,0,63.94,59.76,2371.25,31.29,23.62,92.61,80.81,14.77,9.97,59.76,23.62,0.09970000000000001,23.7125
2019-04-04 11:49:54.970,2211.3,1,794.38,615.5,25.0,1215.0,0.34,0.0,21809.29,20.96,0,61.46,60.08,2364.38,31.29,23.59,92.58,80.75,15.2,9.97,60.08,23.59,0.09970000000000001,23.643800000000002
2019-04-04 11:54:54.965,2211.3,1,777.0,612.75,25.0,1215.0,0.34,0.0,21054.69,15.93,0,59.54,60.08,2364.38,31.46,23.56,92.71,80.85,14.14,9.97,60.08,23.56,0.09970000000000001,23.643800000000002
2019-04-04 11:59:54.960,2288.52,1,753.88,607.88,25.0,1215.0,0.34,0.0,20488.74,19.08,0,55.77,60.46,2357.5,31.59,23.53,92.71,80.81,21.56,9.97,60.46,23.53,0.09970000000000001,23.575
2019-04-04 12:04:54.955,2172.69,1,738.5,600.13,25.0,1215.0,0.34,0.0,21580.21,18.54,0,58.88,60.57,2353.75,31.88,23.56,92.78,80.81,15.09,9.97,60.57,23.56,0.09970000000000001,23.5375
2019-04-04 12:09:54.950,1937.52,1,723.13,595.25,25.0,1215.0,0.34,0.0,21357.87,22.82,0,57.55,60.57,2357.5,32.04,23.53,92.67,80.89,18.04,9.97,60.57,23.53,0.09970000000000001,23.575
2019-04-04 12:14:54.945,2211.3,1,712.63,598.0,25.0,1215.0,0.34,0.0,20940.15,23.76,0,53.78,60.68,2360.63,32.14,23.5,92.65,80.85,15.12,9.97,60.68,23.5,0.09970000000000001,23.6063
2019-04-04 12:19:54.940,2211.3,1,700.0,582.0,25.0,1215.0,0.34,0.0,22786.23,22.44,0,56.36,60.71,2353.75,32.3,23.53,92.71,80.79,14.55,9.97,60.71,23.53,0.09970000000000001,23.5375
2019-04-04 12:24:54.935,2172.69,1,687.38,579.88,25.0,1215.0,0.34,0.0,21735.17,19.57,0,54.97,60.78,2353.75,32.38,23.5,92.67,80.89,17.66,9.97,60.78,23.5,0.09970000000000001,23.5375
2019-04-04 12:29:54.930,2211.3,1,679.75,584.75,25.0,1215.0,0.34,0.0,21391.56,23.57,0,53.32,60.78,2350.0,32.3,23.47,92.44,80.81,13.36,9.97,60.78,23.47,0.09970000000000001,23.5
2019-04-04 12:34:54.925,2348.19,1,674.13,575.0,25.0,1215.0,0.34,0.0,21997.94,25.06,0,54.66,60.78,2343.13,32.14,23.47,92.75,80.85,13.93,9.97,60.78,23.47,0.09970000000000001,23.4313
2019-04-04 12:39:54.920,2172.69,1,666.5,575.0,25.0,1215.0,0.34,0.0,21317.45,24.16,0,55.28,60.85,2346.88,31.84,23.47,92.54,80.89,13.33,9.97,60.85,23.47,0.09970000000000001,23.4688
2019-04-04 12:44:54.915,2270.97,1,658.75,572.25,25.0,1215.0,0.34,0.0,22260.7,14.27,0,53.39,60.88,2346.88,31.29,23.44,92.54,80.89,13.2,9.97,60.88,23.44,0.09970000000000001,23.4688
2019-04-04 12:49:54.910,2288.52,1,654.5,566.63,25.0,1215.0,0.34,0.0,21842.98,25.78,0,57.94,60.92,2350.0,30.96,23.44,92.65,80.81,17.34,9.97,60.92,23.44,0.09970000000000001,23.5
2019-04-04 12:54:54.905,2172.69,1,649.63,564.63,25.0,1215.0,0.34,0.0,21883.4,16.51,0,59.54,60.96,2357.5,31.17,23.44,92.67,80.81,12.3,9.97,60.96,23.44,0.09970000000000001,23.575
2019-04-04 12:59:54.900,2369.25,1,641.25,561.75,25.0,1215.0,0.34,0.0,21809.29,16.04,0,58.84,60.85,2350.0,31.34,23.42,92.65,80.89,14.2,9.97,60.85,23.42,0.09970000000000001,23.5
2019-04-04 13:04:54.895,2270.97,1,636.38,556.88,25.0,1215.0,0.34,0.0,21506.1,16.45,0,58.25,60.96,2353.75,31.75,23.44,92.58,80.95,16.2,9.97,60.96,23.44,0.09970000000000001,23.5375
2019-04-04 13:09:54.890,2270.97,1,630.75,552.0,25.0,1215.0,0.34,0.0,21357.87,12.83,0,55.32,61.06,2350.0,32.14,23.44,92.67,80.65,14.6,9.97,61.06,23.44,0.09970000000000001,23.5
2019-04-04 13:14:54.885,2288.52,1,626.63,552.0,25.0,1215.0,0.34,0.0,21095.11,19.75,0,53.12,60.96,2343.13,32.22,23.42,92.71,80.89,13.55,9.97,60.96,23.42,0.09970000000000001,23.4313
2019-04-04 13:19:54.880,2211.3,1,618.88,551.25,25.0,1215.0,0.34,0.0,21957.51,22.42,0,53.15,61.09,2343.13,32.43,23.42,92.67,80.91,10.38,9.97,61.09,23.42,0.09970000000000001,23.4313
2019-04-04 13:24:54.875,2211.3,1,618.25,546.38,25.0,1215.0,0.34,0.0,20643.7,24.05,0,52.31,61.16,2346.88,32.64,23.44,92.71,80.75,14.52,9.97,61.16,23.44,0.09970000000000001,23.4688
2019-04-04 13:29:54.870,2270.97,1,618.88,547.13,25.0,1215.0,0.34,0.0,20791.93,16.52,0,51.89,61.06,2340.0,32.84,23.44,92.78,81.32,16.15,9.97,61.06,23.44,0.09970000000000001,23.4
2019-04-04 13:34:54.865,2113.02,1,634.25,546.38,25.0,1215.0,0.34,0.0,21694.75,19.23,0,51.09,61.16,2353.75,32.8,23.53,92.78,80.91,16.15,9.97,61.16,23.53,0.09970000000000001,23.5375
2019-04-04 13:39:54.860,2211.3,1,659.5,544.38,25.0,1215.0,0.34,0.0,21883.4,25.4,0,51.96,61.03,2371.25,32.89,23.62,92.71,80.11,12.93,9.97,61.03,23.62,0.09970000000000001,23.7125
2019-04-04 13:44:54.855,2327.13,1,684.63,554.13,25.0,1215.0,0.34,0.0,21580.21,24.87,0,50.85,60.74,2367.5,32.55,23.7,92.75,80.81,16.42,9.97,60.74,23.7,0.09970000000000001,23.675
2019-04-04 13:49:54.850,2151.63,1,697.25,556.88,25.0,1215.0,0.34,0.0,21095.11,23.34,0,52.91,60.71,2374.37,32.64,23.73,92.65,80.75,19.77,9.97,60.71,23.73,0.09970000000000001,23.7437
2019-04-04 13:54:54.845,2190.24,1,721.0,564.63,25.0,1215.0,0.34,0.0,21054.69,18.87,0,51.41,60.43,2374.37,32.97,23.79,92.67,80.99,20.07,9.97,60.43,23.79,0.09970000000000001,23.7437
2019-04-04 13:59:54.840,2211.3,1,738.5,567.38,25.0,1215.0,0.34,0.0,21997.94,16.75,0,50.27500000000002,60.22,2381.87,32.55,23.79,92.67,80.99,21.61,9.97,60.22,23.79,0.09970000000000001,23.8187
2019-04-04 14:04:54.835,2327.13,1,756.0,569.5,25.0,1215.0,0.34,0.0,21169.22,19.98,0,52.0,59.87,2378.13,32.46,23.82,92.78,80.79,21.66,9.97,59.87,23.82,0.09970000000000001,23.7813
2019-04-04 14:09:54.830,2288.52,1,769.25,575.0,25.0,1215.0,0.34,0.0,21243.34,19.21,0,50.27500000000002,59.8,2378.13,31.96,23.82,92.65,80.81,20.91,9.97,59.8,23.82,0.09970000000000001,23.7813
2019-04-04 14:14:54.825,2113.02,1,784.63,575.0,25.0,1215.0,0.34,0.0,21472.41,20.94,0,53.5,59.66,2381.87,31.72,23.84,92.54,80.91,18.28,9.97,59.66,23.84,0.09970000000000001,23.8187
2019-04-04 14:19:54.820,2249.91,1,802.13,589.63,25.0,1215.0,0.34,0.0,21694.75,24.78,0,51.51,59.41,2381.87,31.54,23.84,92.54,80.81,14.58,9.97,59.41,23.84,0.09970000000000001,23.8187
2019-04-04 14:24:54.815,1856.79,1,812.63,579.88,25.0,1215.0,0.34,0.0,21169.22,25.1,0,52.31,59.28,2381.87,31.46,23.87,92.67,80.79,17.25,9.97,59.28,23.87,0.09970000000000001,23.8187
2019-04-04 14:29:54.810,2369.25,1,825.25,595.25,25.0,1215.0,0.34,0.0,21768.86,20.61,0,54.16,59.28,2378.13,31.8,23.87,92.75,80.85,18.2,9.97,59.28,23.87,0.09970000000000001,23.7813
2019-04-04 14:34:54.805,2249.91,1,840.63,600.13,25.0,1215.0,0.34,0.0,21506.1,22.52,0,52.66,59.24,2385.0,31.93,23.84,92.65,80.85,18.61,9.97,59.24,23.84,0.09970000000000001,23.85
2019-04-04 14:39:54.800,2172.69,1,850.38,607.88,25.0,1215.0,0.34,0.0,21883.4,24.81,0,52.14,59.38,2381.87,32.25,23.87,92.71,80.81,13.55,9.97,59.38,23.87,0.09970000000000001,23.8187
2019-04-04 14:44:54.795,2151.63,1,860.88,610.63,25.0,1215.0,0.34,0.0,21283.76,17.71,0,50.43,59.1,2378.13,32.46,23.87,92.78,80.89,17.93,9.97,59.1,23.87,0.09970000000000001,23.7813
